conversation_id,dialogue_id,dialogue_text,binary_label
2264,20180828-185546_199_live,"[Persuader] Hello
 [Persuadee] Hello!
 [Persuader] How are you?
 [Persuadee] I am doing good! How are you
 [Persuader] Good! I am well. I have a really important question to ask of you
 [Persuadee] Sure, I'm up for answering some questions.
 [Persuader] I have been very lucky to be apart of a non-governmental organization called Save the Children and it provides relief and support to children in developing country
 [Persuadee] That sounds interesting. Sounds like good meaningful work for a good cause.
 [Persuader] It's so meaningful! Right now we are preparing a large shipment of supplies for Puerto Rico. There are families that we are in close contact with who have lost their children in the hurricane. More and more families are coming out of the woodwork, and we are becoming short on funds to help them. All I am asking is for the possibility of you to make a kind donation of two dollars so that we can ship more supplies to devastated families in Puerto Rico
 [Persuadee] I do feel sorry for the american citizens in Puerto Rico that have been ignored by our government. I want to help, but I would rather just donate 1 dollar because to be frank I don't know much about the Save the Children organization. 
 [Persuader] We would really appreciate that. Right now, we are an international organization that has helped over 250,000 children in developing countries. We are based in the United States, and all of the people who participate in this organization have a background involving children (mainly teachers and parents). With donations, we are projected to help over 750,000 children in the next three years.
 [Persuadee] I'll donate 1 dollar. Seems like a good organization that helps people in need. 
 [Persuader] I'm sorry, my computer kind of glitched out. How much would you like to donate to the organization now? Your donation will be deducted from your task payment. You can choose any amount from $) to all of your payment ($2)
 [Persuadee] $1.00 dollar donation
 [Persuader] Thank you very much. You are helping us give a wonderful service.
 [Persuadee] no problem. It's not much by myself, but I hope a lot of people pitching together makes a difference
 [Persuader] Exactly. It's surprising how $100 can go so far within this organization.
 [Persuadee] I'm disappointed that the government isn't helping puerto rico like it did with katrina or any other disaster
 [Persuader] I completely understand, especially because they are our territory. That's why organizations have stepped up and taking the place of the government. We are so desperately in need of money though, so we sincerely thank you.
 [Persuadee] You're welcome! Hope things get better soon for puerto ricans",yes
2284,20180828-220746_854_live,"[Persuader] Hello How Are You today ?
 [Persuadee] I'm good. I'm tired after an especially long day at work though. How about you?
 [Persuader] same just trying to collect a donation for the Save the Children foundation as i will be donating as well 
 [Persuadee] Do you work for them, or volunteer, or...something else?
 [Persuader] i volunteer as well as i have 4 children of my own 
 [Persuadee] Wow, I don't have any kids. They're not really my thing. What does Save the Children do? What are they saving the children from?
 [Persuader] they help with needy familes in the us as well as needy children in countries that are needy as well 
 [Persuadee] Oh, gotcha. So they are looking to help out kids in poor families. That's a good thing. Hopefully the funds are being handed out wisely.
 [Persuader] its amazing because you can choose to sponsor a child here or another country or many other ways to donate. URL here is the website to inform you a little more
 [Persuadee] I feel bad about needy kids in other countries, but worse about kids in my country. Even though I'm not a big fan of children.
 [Persuader] would you like to donate to the charity? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).
 [Persuadee] Probably not. I usually donate to places like the red cross. I feel like I can trust my donation will be put to good use through them.
 [Persuader] are you sure, i mean how much money do they spend on unnecessary stuff like a bag of snack or candy?
 [Persuadee] I waste money on things like Starbucks, but I'm enjoying that money. I don't even like kids!!! :)
 [Persuader] Small donations will indeed help a lot of children and their families. Even $0.01, i will be donating as well every donation is essential to help ensuring children's rights to health, education, & safety. and will make a tangible impact for children all over. 
 [Persuadee] How much are you donating? What country are you in?
 [Persuader] i will be donating $0.50
 [Persuadee] That seems fairly generous of you.
 [Persuader] i have even considered donating $2.00
 [Persuadee] I guess I could part with a little bit of money for a good cause like this. But not $2!
 [Persuader] How much do you like to donate to the charity today?
 [Persuadee] I will donate ten cents.
 [Persuader] Awesome thank you so much. bless you a child out there will greatly appreciate this 
 [Persuadee] thank you. night.",yes
2308,20180828-175059_983_live,"[Persuader] How important do you think it is to donate to charities? Especially charities that help children?
 [Persuadee] I feel as if it is important to give back to society and help out charities when you can. I think that children are an important aspect in our society as they are the future and will be the worlds next leaders. Is there one particular one that you favor?
 [Persuader] Have you heard of Save the Children - They do really amazing work with kids locally and globally. I like that they don't just focus on one thing, they prioritize all aspects of improving a child's life
 [Persuadee] I have not heard of them before. Would you say they want to focus on the children and improving their lives as a whole?
 [Persuader] Yeah definitely. They work with hunger - helping to reduce the amount of children who die from malnutrition as well as helping to support kids in war zones from violence. They do a lot of disaster relief - After the flooding in Texas last year they did a ton of work to help kids there. They also support head start organizations, and provide backpacks and back to school supplies in under served communities 
 [Persuadee] Wow that is really neat, it sounds like they are on par with some of the bigger organizations. They must have a lot of resources. Have you been involved with them in the past?
 [Persuader] I think they have a lot of support from donors big and small. They are one of the charities that I like to support when able. Do you feel like people who have the ability are usually pretty likely to donate to a charity like this?
 [Persuadee] I do feel like that they are as it is an admirable non profit. If you could dontate today with the payment how much woud you donate?
 [Persuader] I would donate the whole payment. I think sometimes we forget how much impact a microdonation can have. It seems like a small amount to us, but even that 0.30 can have an impact on someones life. What about you?
 [Persuadee] I think that a microdonation is appropriate and would agree with you that a .30 cent donation would be appropriate. No matter how little it is, it eventually adds up and can still impact someones life. So can it be concluded that we could agree to donate .30?
 [Persuader] Yes, I think so. .30 can add up quickly and stretch a lot further through an organization like this than one might think
 [Persuadee] Agreed, despite how small it may be, I think they would greatly appreciate it. I would feel comfortable making a microdonation to help them out no matter how small. Are there any other non profits you normally are involved with?
 [Persuader] I also really like March of Dimes and St Jude - I guess I have a soft spot for charities that help children as their primary goal
 [Persuadee] I have not had too many encounters with them, are you familiar with Mission 22, a npo for veterans?
 [Persuader] I have not heard of that one. What does it do?
 [Persuadee] Its a non profit designed for veterans and mental health. They work to provide mental health services for veterans suffering from PTSD and other mental health problems stemming from their time in the military.
 [Persuader] That is really awesome! I will have to look into that one further. I don't think there is enough support in that area. Thank you for sharing that one!
 [Persuadee] It has been a great organization and its headed by many people as it has become a huge problem. Despite that however, I think that for today we should commit .30 for the Save the Children for today. 
 [Persuader] I agree .30 is the right choice
 [Persuadee] With that being said, thank you for working with me, I greatly appreciate it and I am glad we were able to both make a micro donation.",yes
2328,20180828-191127_844_live,"[Persuader] Hello
 [Persuadee] Hello. How are you?
 [Persuader] I am good. Have you ever had a hit like this one?
 [Persuadee] No, I have not. I'm not really sure what to do. Maybe ask you to donate some of your earnings? Is that right?
 [Persuader] I guess we have to decide if we are going to donate at least some of our rewards to a good cause
 [Persuadee] That is what I figured. It doesn't give you very clear instructions. All I know is that we have to at least take 10 chat turns lol
 [Persuader] That should be fairly easy. Did you check out the Save the Children charity?
 [Persuadee] I have seen it. Would you like to donate? I am always willing to donate to the kids.
 [Persuader] I personally donate to the kids. I have 12 grandchildren and I know that if I had any special needs for them. I would need help. So since I have been blessed I still donate. 
 [Persuadee] Aaaawww...thats really good. I always donate to childrens hospital. My 4 yr old daughter is former 23 weeker and is also a cancer survivor. She was 2 yrs cancer free last month! So, I've been blessed as well as her. How much would you like to donate? I think we have to come to an agreement?
 [Persuader] I think since we are willing to donate than, it should be an easy second half. How much are you willing to donate?
 [Persuadee] It should be lol...Well, I think maybe 50 cents?
 [Persuader] I was thinking $1. It is a two dollar reward. I think? But if we both give .50, I guess that would be $1.
 [Persuadee] Ok that sounds good to me. I think we have to chat 10 times each to end the hit. 
 [Persuader] So this is my seventh turn. We have 3 more
 [Persuadee] yes we do. How old is your youngest grandchild? Where are you from?
 [Persuader] He is 3 months old and we live in Las Vegas. How about you?
 [Persuadee] aaawww...babies are sweet. I have an 18 yr old daughter who started college on Monday and my 4 yr old. We live in Indiana. 
 [Persuader] I originally came from Chicago. What part of Indiana?
 [Persuadee] Oh ok..We live in Indianapolis. Just bought a house on the Southeast side. My husband has family in South Chicago. 
 [Persuader] I guess we are done. Nice chatting. 
 [Persuadee] Yes we are....Have a great night",yes
2350,20180828-162752_771_live,"[Persuader] I know we're both turkin here and looking for a few extra pennies. Do you want to donate some of your task payment to Save the Children? It helps kids who probably don't have the chance to Turk...
 [Persuadee] Can those kids use the internet?
 [Persuader] Probably not. A lot of them don't get the opportunity, especially in war torn countries
 [Persuadee] And do you think a small donation would get to them in time to help?
 [Persuader] Not immediately. But on a whole scale, little slices can make change. We can't change the world today, but we can change it tomorrow
 [Persuadee] That sounds hopeful. It would be nice to give them a better quality of life.
 [Persuader] I agree. I assume we both have the ability to get a roof over our heads and a meal. They don't have that. Would you consider donating some part of your task reward to Save the Children?
 [Persuadee] How much do you think would be needed to help them?
 [Persuader] Everything helps. The task reward is 2 dollars. How about throwing half of that to the kids?
 [Persuadee] I don't think I can afford to do that, I really need the money as well.
 [Persuader] I understand that. Believe me I do. How about 50 cents?
 [Persuadee] I don't think i'm going to make a donation today, i'm sorry.
 [Persuader] that's very unfortunate. How about 25 cents. It would really help
 [Persuadee] Okay, sure I can do that.
 [Persuader] thank you so much
 [Persuadee] You're very welcome
 [Persuader] It may seem small but this will make a big difference. Thank you so much for your time today and your donation
 [Persuadee] Sure, glad to help out
 [Persuader] Thanks again, you can check out Save the Children's website if you like URL 
 [Persuadee] Great thanks, how do we close out this conversation?",yes
2370,20180828-162137_37_live,"[Persuader] Hello
 [Persuadee] Hello yourself. How are you today.
 [Persuader] I'm very good! Thanks. Are you interested in donating some of your payment to a children's charity?
 [Persuadee] I'm sure I might be.
 [Persuader] Okay, cool. So, it's basically going to an organisation that helps kids in war zones like Syria. They help make payments for things like formula and diapers. 
 [Persuadee] That sounds like a good organization. I'd probably like to help them.
 [Persuader] That's great! They are a trustworthy organisation that has an international impact from hunger in the United States to medical aid in the middle east. Have you heard about the state of their hospitals? It's really a dire situation.
 [Persuadee] Are you asking me to donate? I could donate half of my bonus, or $1.00.
 [Persuader] I am! Every penny counts. It could be a great service to children across the world. It would be very generous of you. Have you made one before? Or to an aid cause like Save the Children?
 [Persuadee] Yes certainly I've donated before, from UNICEF to the Red Cross. I'm not really familiar with save the children however, but they seem worthwhile..
 [Persuader] Their goals are pretty parallel with UNICEF, actually. Overall pretty broad as well. They help girls from different countries get the education they wouldn't otherwise receive among other support.
 [Persuadee] Okay then. One dollar it is. I'm glad to help.
 [Persuader] Awesome, thanks. I might add some too. It looks pretty reputable 
 [Persuadee] Is that it? If so, nice talking to you.
 [Persuader] I think we need at least ten messages each. Nice talking to you as well
 [Persuadee] Ah! I haven't been counting. Do we need to chat some more?
 [Persuader] Haha, I think so! 
 [Persuadee] Well then, about myself, I'm a grandfather and I care a lot about seeing that children are cared for. 
 [Persuader] That's wonderful. I'm a college student myself. I actually room with a couple international students from impoverished countries. It's so different from the states. Many times, very sad. It's humbling.
 [Persuadee] Yes, I feel terrible when we send bombs and guns rather than food. The little ones can't do anything but suffer.
 [Persuader] Yes, I agree. It was wonderful speaking with you, sir. Have a nice evening!
 [Persuadee] The system wants an explicit donation agreement. It's $1",yes
2392,20180828-191949_798_live,"[Persuader] Hi, what do you think about the state of the world in general these days?
 [Persuadee] Thats a pretty loaded question, I think at the moment despite what the news shows us we are in the most documented peaceful time during at least my life time
 [Persuader] Interesting answer, I think it's a mixture the world over
 [Persuadee] Can you clarify your answer a bit, what do you mean that its a mixture?
 [Persuader] Of course many enjoy peace and prosperity, while others have to deal with severe problems associated with war, poverty and crime. etc.
 [Persuadee] While I can see what you are saying but currently all over the world we are experiencing a pretty peaceful time, even the wars or skirmishs that are occuring are slight 
 [Persuader] If you look at the averages, I am sure you are right, But there are places where innocent civilians have to deal with very trying circumstances.
 [Persuadee] The point is that currently its happening now much less. I'm more concerned with the global weather as a whole and some places running dangerously low on water than war
 [Persuader] Yes, that is a real problem in places too
 [Persuadee] What are your thoughts on global warming?
 [Persuader] I think it's a tough problem
 [Persuadee] I read that the great coral reef is about to go through a phase of bleaching and that its possible we could lose 1/3rd of it in the next 10 years roughly, which at least from this article could mean that fish could drastically die off if that were to happen
 [Persuader] Wow that would be terrible. 
 [Persuadee] Unfortunately I am not a marine biologist so all I have to go off is what they said, but I do believe we need to start trying to take better care of the planet as a whole. What do you think about the future of technology possibly affecting the slow down of the global climate change?
 [Persuader] I think it's very important to try and use technology to deal with climate problems. I think technology, properly used has the ability to help with lots of problems.
 [Persuadee] I agree completely I cant wait to see what stuff we come up with in the next decade
 [Persuader] I think the possibilities are immense. While I am chatting with you, I'd like to invite you to consider donating some of your payment for this HIT to Save the Children, an organization that tries to help children in difficult circumstances around the world. YOu can choose how much you want to deduct, from 0 up to $2
 [Persuadee] I'm choosing not to donate so 0
 [Persuader] Ok, thanks for considering it, anyway. All the best to you!
 [Persuadee] you too!",no
2412,20180828-155952_523_live,"[Persuader] Have you ever heard of a Charity called Save the Children?
 [Persuadee] no? tell me about it?
 [Persuader] Save the Children promotes childrens rights to health and education in developing countries.
 [Persuadee] that's cool. do you know what they do specifically? 
 [Persuader] They give chldren access to the healthcare and food that they need to thrive.
 [Persuadee] ok but by 'access'? do they actually give them food? 
 [Persuader] They do actuallly provide them with food, they also reunite families that are torn apart by war. Its pretty cool.
 [Persuadee] very cool, i know politics is a big problem with hunger? how do they raise money?
 [Persuader] They raise money through donations, many of the donations are from independant people like you and me. You can even donate a portion of the money earned on this task today to help Save the Children.
 [Persuadee] yeah, no. i'm poor. wish i could
 [Persuader] I am as well, even one cent could help a child in a war torn country with the food and medical care that they desperately need.
 [Persuadee] in the 80's i was part of something called 'the hunger project'. ever heart of it?
 [Persuader] I have not heard of that one
 [Persuadee] well i was poor then too. but the idea was just to put the idea out there to end hunger by the 21st century 
 [Persuader] I guess that failed. I wish it had been more successful, there ar many charities that fail, thats why I believe in mine so much.
 [Persuadee] yeah, but we're so much closer then we were
 [Persuader] That is very true. At least we are making some progress toward a common goal.
 [Persuadee] seriouly, does a penny really make a difference? it was the un that really changed things when it comes to hunger
 [Persuader] If every person out there donated just one cent imagine all of meals that could be provided to a hungry child.
 [Persuadee] yeah, and that child would have 10 more children, birth-control is what starving regions need
 [Persuader] That may be true, but I feel that feeding the existing children is a moral obligation. I cannot imagine doing nothing and watching innocent children starve.
 [Persuadee] hold my beer
 [Persuader] Well, if you can find it in your heart to donate at least a portion of your earnings you would be a big part of the solution. Is a penny or a dime really too much to spare to help a poor child who will never have the advantages we have in life
 [Persuadee] 'if you can find it in your heart' is a great line. i've used it myself. but no
 [Persuader] Well then, I have tried my best. Thank you for your time. Maybe in the future you will reconsider and help save the life of a child in need.
 [Persuadee] is there anything else?",no
2438,20180828-191043_249_live,"[Persuader] Hi, how are you doing today?
 [Persuadee] Good how are you?
 [Persuader] I'm doing pretty good too. Having any issue completing this task?
 [Persuadee] Yes I am
 [Persuader] What issue did you run into?
 [Persuadee] What is the donation?
 [Persuader] It's whatever you wish to donate
 [Persuadee] I wish to donate $1
 [Persuader] That's great. The money you donate will go to Save the children. We still have 5 turns left so i'll ask a few questions.
 [Persuadee] Okay that's great
 [Persuader] Did you ever donate to Save the children before?
 [Persuadee] No I have never donated to Save the children before
 [Persuader] Ok. Have you ever got the chance to donate to a charity before?
 [Persuadee] Yes I have donated to a charity before. Have you?
 [Persuader] I have donated through this task yesterday but it was only 0.1$
 [Persuadee] That's good to hear
 [Persuader] Yes. Do you have any other question for me
 [Persuadee] No, thanks for participating in this conversation
 [Persuader] YOu're welcome, same to you
 [Persuadee] Are we done here?",yes
2458,20180828-171020_885_live,"[Persuader] Hello
 [Persuadee] hi
 [Persuader] How are you? Where are you from?
 [Persuadee] I'm good. I'm in Florida. what about you? 
 [Persuader] I'm up in Seattle. I injured myself, so I have some time off from work and I'm giving MTurk a try, what about you?
 [Persuadee] I have family in Washington. I've always wanted to visit the west coast. I've been turking a few years actually. I've decided to go back to college now that my kids are in school and it lets me work around my schedule 
 [Persuader] You should. It's great up here when it's not wild fire season and the smoke blankets everything. How old are you kids?
 [Persuadee] They are out on Whidbey Island. The photos on facebook look beautiful. They are 9 and 5. Do you have any kids? 
 [Persuader] My girlfriend and I went up there for a date weekend one time. Very nice little community. We don't have any kids, but she wants some. Right now I just do charity to help support families in need. I recently climbed a peak out here called Mount Olympus and raised $600 to go to the childrens hospital.
 [Persuadee] That is really awesome. I definitely should volunteer more 
 [Persuader] Have you heard of Save the children?
 [Persuadee] no I haven't. what is that for
 [Persuader] They're a world wide organization that helps childrens and families in need - URL -- They help ensure childrens right to health, education, safety etc.
 [Persuadee] That sounds like a very worthwhile charity.
 [Persuader] Yeah, the cool thing about them is they partner with MTurk, so you can donate some or all of your payment.
 [Persuadee] I've seen a lot of HITs that work with charities. It is great to give people the easy option 
 [Persuader] Yeah, I don't mind donating a few cents or small percentage. I mean I'm sitting comfy at home. Even though I'm not working and I owe medical bills for my injury, there's still a ton of people out there, especially children that need help and can't get it. I'm going to donate some for this one. Do you want to as well?
 [Persuadee] I usually don't because since I have become a single mom it's been hard to make ends meet and I feel slightly guilty making donations while I am getting assistance myself
 [Persuader] That's rough. I totally feel you there. I'm on short-term disability and receiving money from the union, insurance, and people from the jobsite. The way I look at it is I am not donating that assistance, I'm donating my time. If I earn a buck for a turk for a minute, and I donate a few cents, then I'm not using the money people gave me, just my free time.
 [Persuadee] That is a good way to look at it. I struggle to view it as my free time lol. It's my only income right now while in school. Living off loans and assistance except the rare occassion i get child support. how much are you donating?
 [Persuader] Yeah, I've done the unemployment worker retraining thing while in school, and I've got no income right now since I work construction. I recently went out to see a movie with a friend and bought a book on sale and felt guilty that people at the job donated their money to help pay my bills, but I'm not abusing it. This turk is what, 2 bucks? I'll probably do a quarter or something. It's an easy turk to pass time and I still get something out of it.
 [Persuadee] sounds like a fair enough donation. i'll do the same
 [Persuader] I might do abit more. How much do you want to donate? It'll be directly deducted from your task and can do 0 - $2.",yes
